account_id,balance,is_joint_account,is_online_access_enabled,status,business_unit_id,mcc_code,transaction_type_id,transaction_amount,method,account_type_id
1,3579.00,N,Y,ACTIVE,1,9999,6,120.66,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,65.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,105.92,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.69,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,109.36,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,117.07,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.90,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,75.02,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,88.03,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,55.22,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,153.47,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,83.11,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,76.34,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,56.59,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,118.61,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,76.30,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,125.60,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,55.13,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,76.86,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,86.64,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,91.76,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,147.15,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,142.96,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,64.11,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,95.65,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,120.32,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,90.27,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.83,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,126.11,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,75.81,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,117.28,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,148.62,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,82.47,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,96.59,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,96.54,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,56.20,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,144.96,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,71.77,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,77.35,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,112.76,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,96.12,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,153.35,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,109.51,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,140.02,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,129.06,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,129.29,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,85.90,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,77.19,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,83.34,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,58.80,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,57.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,77.03,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,73.44,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,126.91,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,65.69,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,140.98,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,138.81,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,66.96,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,84.60,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,138.92,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,137.55,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,113.26,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,104.51,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,135.19,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.89,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,129.33,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.17,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,124.86,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,140.96,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,129.48,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,88.45,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,129.75,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,149.34,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,76.00,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,80.33,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,142.62,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,91.14,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,75.18,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,58.21,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,149.17,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,88.88,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,126.54,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.08,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,79.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,129.19,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,141.21,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,124.33,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,141.94,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,154.43,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,104.83,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,83.92,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,123.48,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,132.76,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,70.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,114.46,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,138.71,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,135.51,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,145.68,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,115.84,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.98,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,95.39,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,124.96,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,102.37,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,61.64,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,64.99,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,89.11,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,92.86,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,85.92,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,85.08,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,92.80,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,115.06,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,147.48,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,63.32,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,74.43,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,140.03,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,119.59,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,80.76,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,152.69,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,97.17,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,130.22,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.89,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,113.47,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,128.00,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,120.15,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,124.92,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,98.18,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,103.73,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,140.45,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,90.03,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,133.77,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,57.36,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,118.48,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.83,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,62.76,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,115.79,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,98.76,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,103.01,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,85.49,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.44,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,67.44,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,55.80,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,87.52,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,90.52,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,121.68,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,57.84,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,82.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,90.23,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,60.15,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.50,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,132.87,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,97.28,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,140.92,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,97.64,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,82.71,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.20,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,137.48,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,150.94,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,139.59,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,71.12,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,80.71,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,116.85,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,136.67,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,102.12,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,74.13,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,76.40,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,59.08,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,77.32,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,96.93,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,86.51,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,134.75,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,90.57,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,74.84,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,147.74,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,71.02,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,104.02,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,63.15,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,137.54,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.44,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,76.87,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.23,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,96.37,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,78.52,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,75.27,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,148.66,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,153.04,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,135.14,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,123.97,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,143.50,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,87.93,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,68.87,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.39,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,127.93,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,90.15,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,137.56,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,101.04,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,73.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,143.75,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,127.73,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.07,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,65.07,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,113.02,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,75.10,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,86.05,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,84.91,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,84.36,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,147.32,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,114.01,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,66.29,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,70.99,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,142.93,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,121.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,118.23,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,76.46,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,149.68,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,138.69,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,69.99,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,70.47,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,58.89,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,117.61,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,123.23,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,148.79,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,97.07,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,89.57,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,103.13,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,76.98,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,55.52,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,130.47,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,141.75,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,103.68,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,84.04,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.97,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,91.02,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,139.53,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,145.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,100.89,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,120.57,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,134.48,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,129.76,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,152.28,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,57.64,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,101.29,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,137.48,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,61.16,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,124.57,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,58.86,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,138.72,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.26,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,77.11,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,135.05,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,91.71,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,109.97,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,112.05,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,66.81,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,85.75,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,148.64,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,114.95,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,116.14,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,110.94,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,73.60,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,88.99,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,70.05,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,135.32,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,56.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,124.67,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,154.03,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,74.38,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,110.25,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,111.37,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,134.78,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,111.71,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,150.19,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,80.28,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,118.69,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,86.33,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,61.66,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,103.70,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,67.12,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,123.15,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,80.37,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,68.79,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.34,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,100.85,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,146.50,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,118.06,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,114.14,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,147.46,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,71.60,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,109.49,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,138.51,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,80.85,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,144.45,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,123.50,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,96.76,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,141.00,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,98.38,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,102.83,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,88.58,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,94.41,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,82.47,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,99.69,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,85.63,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,69.74,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,115.05,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,103.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,73.49,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,142.32,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,62.01,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,109.86,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,131.74,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,87.35,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,74.35,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,112.46,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,130.57,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,99.43,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,117.68,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,56.64,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,131.04,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,124.23,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,148.55,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.87,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,111.86,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,95.22,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,110.29,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,131.51,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,139.54,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,127.03,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,115.79,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,69.12,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,90.32,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,101.10,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,101.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,138.93,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,75.44,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,154.02,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,66.23,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,147.75,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,95.93,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,102.91,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,55.34,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,133.47,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,91.38,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,77.35,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,111.19,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,76.55,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,61.64,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,68.92,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,119.86,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,95.36,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,127.94,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,154.23,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,67.34,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,114.17,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,86.48,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,98.27,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,64.61,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,96.40,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,99.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,153.36,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,146.64,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,104.53,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,66.50,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,88.54,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,137.19,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,124.14,DEBIT,1
