account_id,balance,is_joint_account,is_online_access_enabled,status,business_unit_id,mcc_code,transaction_type_id,transaction_amount,method,account_type_id
1,3579.00,N,Y,ACTIVE,1,9999,6,47.32,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,80.30,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,84.03,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,80.39,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,108.18,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,66.34,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,100.35,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,45.60,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,95.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,85.21,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,48.52,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,60.02,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,88.06,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,94.85,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,88.81,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.15,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.69,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,139.20,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,58.60,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,85.53,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,122.45,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,56.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,105.53,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,100.53,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,72.58,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,82.70,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,72.30,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,66.88,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,72.28,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,95.85,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,110.40,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,128.89,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,101.59,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,55.94,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,83.73,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.39,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,79.94,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,144.39,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,132.45,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,119.48,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,64.89,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,139.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,72.98,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,130.07,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,142.75,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,110.77,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,103.54,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,64.73,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,125.40,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,95.21,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,143.28,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,70.68,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.92,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,48.28,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,47.74,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,62.07,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,112.49,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,69.76,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,139.83,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,86.45,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,60.93,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,143.75,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,96.34,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,131.24,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,113.65,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,135.58,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,59.76,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,140.57,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,94.95,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,139.70,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,72.27,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,73.92,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,82.38,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,117.27,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,142.92,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,102.85,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,71.92,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,75.35,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,70.38,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,125.98,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,54.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,71.63,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,62.85,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,105.53,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,109.83,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,115.12,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,133.45,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,62.34,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,110.16,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,123.84,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,121.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,66.11,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,121.14,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,89.09,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,102.96,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,139.86,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,113.90,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.99,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,47.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,91.40,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,137.13,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,86.65,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,84.37,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,56.75,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,45.07,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,119.65,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,91.40,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,77.01,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,59.97,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,139.21,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,98.41,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,82.51,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,94.14,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,65.95,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,71.05,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,133.90,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,121.64,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,112.70,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,102.04,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.33,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,126.95,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,48.92,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,128.16,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,90.57,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,46.49,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,49.01,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.20,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,88.46,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,135.02,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.29,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.06,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,60.80,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,86.16,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,139.35,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,66.14,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,64.07,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,97.72,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.42,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,74.27,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,68.57,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.58,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,86.26,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,122.26,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,125.13,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,59.27,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,131.47,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,97.92,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.75,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,78.29,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,132.75,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,92.85,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,66.62,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,80.34,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,113.92,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,48.20,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,87.94,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,135.51,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.57,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,132.66,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.26,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,62.65,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,124.65,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,62.03,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,88.55,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,47.26,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,105.92,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,112.00,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,43.38,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,45.91,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,54.15,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,133.29,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,103.51,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,129.74,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,56.54,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,85.40,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,98.63,CREDIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,112.43,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,134.94,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.47,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,117.16,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,58.77,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,90.58,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,87.46,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,110.45,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,146.32,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,128.38,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.70,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,82.41,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,135.54,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,118.97,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.56,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,102.65,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,63.87,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,80.72,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,125.79,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,149.06,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,117.48,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,144.24,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,139.60,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,89.62,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,124.44,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,146.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,136.18,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,120.24,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,89.28,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,68.11,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,95.26,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,153.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,62.33,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,110.23,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,57.22,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,152.76,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.68,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,108.37,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,153.01,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,132.26,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,97.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,84.95,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,116.08,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,88.49,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,74.59,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,89.46,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,65.58,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,121.44,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,129.90,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,112.85,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,154.33,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,76.81,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,77.81,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,88.69,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,147.19,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,150.83,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,125.15,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,101.97,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,89.08,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,115.49,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,121.12,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,117.70,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,132.91,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,145.21,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,66.84,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.28,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,135.60,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,146.39,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,64.51,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,131.67,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,150.59,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,95.42,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,96.79,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,86.58,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,149.40,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,90.62,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,105.97,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,56.35,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,127.24,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,97.50,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,114.20,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,97.98,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,101.92,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,70.34,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.23,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,72.77,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,103.69,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,121.73,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.46,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,82.52,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,125.49,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,120.64,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,154.61,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,101.63,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,134.49,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,150.77,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,80.51,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,84.42,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,127.97,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,114.59,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,57.03,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,125.66,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,140.87,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.32,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,108.51,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,104.32,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,110.10,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,116.12,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,61.81,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,137.43,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,67.99,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,121.37,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,75.18,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,82.60,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,122.44,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,78.35,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,142.05,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,141.17,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,154.47,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,124.85,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,99.23,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,148.38,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,141.89,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,108.33,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,98.70,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.73,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,95.52,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,117.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,113.73,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,82.60,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,132.12,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,93.56,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,99.78,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,150.84,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.88,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,147.56,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,150.30,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,98.31,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,66.53,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,146.49,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,59.34,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,145.48,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,144.43,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,99.09,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,62.54,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,103.26,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.51,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,94.07,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,125.97,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,144.72,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,87.36,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,61.04,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,87.96,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,69.10,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,103.06,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,94.96,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,108.15,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,130.52,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,136.10,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,62.96,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,143.54,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,59.04,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,63.08,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,81.96,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,122.64,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,101.42,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,150.40,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,127.33,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,125.38,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,64.71,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,80.99,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,101.86,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,107.68,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,106.91,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,78.37,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,84.00,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,69.40,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,60.46,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,77.38,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,73.60,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,130.75,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,112.97,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,61.27,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,139.82,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,125.78,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,138.52,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,96.77,DEBIT,1
1,3579.00,N,Y,ACTIVE,1,9999,6,135.66,DEBIT,1
